Open,High,Low,Close,AdjClose,Volume
3234.300049,3241.100098,3217.300049,3223.5,3223.496826,0
3221.300049,3221.300049,3196.800049,3219.100098,3219.096924,0
3219.100098,3219.600098,3201.100098,3219.600098,3219.596924,0
3227.600098,3241.199951,3227.600098,3240.399902,3240.396729,0
3240.399902,3245.800049,3230.800049,3245.600098,3245.596924,0
3245.600098,3247.800049,3227.699951,3232.5,3232.496826,0
3271.100098,3317.199951,3271.100098,3317.0,3316.996582,0
3321.199951,3347.600098,3321.199951,3343.399902,3343.396484,0
3343.399902,3388.699951,3322.300049,3376.300049,3376.296631,0
3376.300049,3395.899902,3355.600098,3368.0,3367.996582,0
3368.0,3380.399902,3331.899902,3344.899902,3344.896484,0
3337.0,3337.0,3311.699951,3330.100098,3330.09668,0
3335.699951,3356.199951,3335.699951,3355.699951,3355.696533,0
3339.100098,3339.100098,3311.0,3321.300049,3321.296631,0
3312.800049,3312.800049,3282.0,3312.800049,3312.796631,0
3309.5,3309.5,3263.699951,3279.699951,3279.696533,0
3284.300049,3317.5,3284.300049,3288.899902,3288.896484,0
3293.699951,3332.699951,3293.699951,3331.0,3330.996582,0
3344.199951,3365.199951,3344.199951,3349.399902,3349.396484,0
3359.300049,3379.399902,3359.300049,3363.300049,3363.296631,0
3363.300049,3378.399902,3349.100098,3378.0,3377.996582,0
3378.0,3390.899902,3351.699951,3359.199951,3359.196533,0
3359.199951,3374.800049,3353.899902,3373.399902,3373.396484,0
3375.899902,3404.100098,3375.899902,3389.699951,3389.696533,0
3422.699951,3464.199951,3422.699951,3461.399902,3461.396484,0
3461.399902,3468.800049,3438.399902,3453.699951,3453.696533,0
3460.800049,3474.899902,3460.800049,3474.300049,3474.296631,0
3474.300049,3489.899902,3467.699951,3482.899902,3482.896484,0
3482.100098,3482.100098,3464.0,3471.0,3470.996582,0
3462.100098,3462.100098,3444.899902,3459.199951,3459.196533,0
3459.199951,3482.0,3451.600098,3481.300049,3481.296631,0
3502.800049,3532.0,3502.800049,3510.899902,3510.89624,0
3498.600098,3498.600098,3487.399902,3497.800049,3497.796387,0
